,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
794,3027.9,503.09,188.4,52.58,21.28,3793.25
608,361.1,202.3,71.85,22.12,9.45,666.82
838,360.9,217.49,95.0,26.36,11.74,711.49
111,357.5,165.06,74.75,25.46,11.21,633.98
141,323.0,193.62,132.65,46.58,18.89,714.74
513,247.0,155.96,87.65,26.4,11.04,528.05
668,223.5,247.31,201.7,86.5,46.03,805.04
62,184.1,387.8,355.55,132.78,57.3,1117.53
618,153.6,116.2,75.55,30.04,14.85,390.24
851,150.0,88.27,45.75,15.98,6.86,306.86
150,144.7,90.09,50.65,13.96,6.29,305.69
623,135.4,172.2,118.25,48.26,24.72,498.83
709,128.4,85.26,52.9,19.62,9.56,295.74
193,126.4,129.15,89.4,36.82,15.83,397.6
95,125.4,71.47,42.35,16.04,7.39,262.65
291,119.8,80.29,48.85,16.86,7.01,272.81
620,119.7,76.23,50.05,18.14,8.0,272.12
167,118.2,83.79,58.35,23.0,11.06,294.4
1080,111.4,89.32,55.05,18.5,7.91,282.18
363,99.4,52.99,28.95,8.04,3.4,192.78
351,94.0,58.1,27.0,8.42,3.57,191.09
60,87.6,85.68,56.95,19.82,9.74,259.79
821,87.5,49.56,30.8,10.58,5.08,183.52
505,86.7,32.69,22.8,7.94,3.94,154.07
1044,77.1,42.35,29.2,11.0,4.76,164.41
208,76.8,50.75,33.85,13.42,6.79,181.61
624,75.5,33.18,15.4,5.82,2.43,132.33
956,75.1,63.42,40.35,15.52,7.09,201.48
563,74.1,37.45,20.9,7.8,3.88,144.13
87,69.4,42.35,32.2,11.3,5.19,160.44
586,65.0,34.58,21.7,7.96,3.49,132.73
109,64.5,21.28,12.0,4.16,2.0,103.94
1009,63.7,89.11,78.85,33.58,19.63,284.87
388,59.6,46.62,35.15,13.42,5.79,160.58
775,59.1,108.36,61.8,23.12,8.92,261.3
622,59.0,59.64,44.9,19.72,10.23,193.49
1022,58.0,48.16,30.05,11.74,6.71,154.66
426,52.1,52.64,35.7,13.92,6.56,160.92
152,49.1,36.61,24.6,8.14,4.48,122.93
79,48.9,60.55,54.85,26.24,14.64,205.18
520,48.8,77.28,52.1,20.38,10.06,208.62
456,48.2,50.61,29.6,8.92,3.72,141.05
735,47.3,26.81,13.05,4.48,2.1,93.74
585,46.7,25.41,14.7,5.26,2.79,94.86
237,46.5,43.82,35.8,14.68,7.9,148.7
25,45.6,37.8,27.25,10.38,4.54,125.57
277,45.2,38.71,29.65,11.72,5.56,130.84
415,44.4,35.14,21.4,7.34,3.53,111.81
1,44.4,32.55,17.75,6.66,2.94,104.3
928,43.9,63.14,58.1,26.16,13.36,204.66
703,42.2,39.27,30.35,13.1,7.02,131.94
973,41.2,24.57,14.9,5.02,2.58,88.27
64,40.7,204.96,155.2,66.8,35.27,502.93
49,40.5,19.81,9.95,3.38,1.75,75.39
230,37.4,57.26,41.65,17.84,11.05,165.2
100,36.2,28.7,17.9,7.86,3.01,93.67
253,35.4,26.39,17.7,6.82,3.3,89.61
1051,34.4,25.27,18.95,6.98,3.7,89.3
48,34.1,52.71,34.75,13.0,6.45,141.01
1046,33.4,56.84,32.25,11.2,5.19,138.88
444,32.1,26.18,10.5,3.2,1.64,73.62
144,30.0,31.57,25.0,10.26,5.44,102.27
765,29.5,12.11,6.2,1.34,0.71,49.86
356,29.5,38.01,29.15,10.78,5.72,113.16
815,29.2,66.85,54.6,23.02,11.0,184.67
377,29.2,75.6,55.7,20.42,10.55,191.47
759,29.0,35.63,27.5,12.18,5.5,109.81
149,28.0,14.42,5.95,2.38,0.88,51.63
176,28.0,16.87,11.4,3.78,1.5,61.55
321,27.1,11.83,7.55,2.64,1.12,50.24
41,25.9,47.95,38.35,18.04,10.26,140.5
726,25.7,11.2,7.7,2.36,0.95,47.91
484,25.5,23.24,17.35,6.22,2.76,75.07
921,25.0,30.45,24.55,8.7,4.13,92.83
635,24.7,17.01,10.0,3.02,1.32,56.05
689,22.4,11.34,7.35,2.7,1.35,45.14
756,21.5,24.08,20.45,8.88,5.21,80.12
