,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5,Total
618,171.5,50.75,23.05,7.1,2.53,254.93
761,129.3,49.42,20.2,5.58,2.24,206.74
544,115.7,38.36,19.3,5.54,2.03,180.93
457,103.3,34.23,16.1,4.74,1.6,159.97
866,98.1,51.24,25.55,8.58,3.12,186.59
948,97.5,52.92,29.55,7.88,3.03,190.88
68,94.7,31.43,13.85,4.08,1.37,145.43
652,80.4,52.22,23.85,7.78,2.77,167.02
351,79.4,30.94,18.3,5.84,2.42,136.9
234,70.7,28.28,15.65,4.9,2.0,121.53
556,70.4,20.93,8.9,2.32,0.73,103.28
711,64.2,28.63,14.7,4.64,1.86,114.03
366,64.1,20.09,9.45,2.88,1.12,97.64
50,64.0,30.52,17.8,6.38,3.03,121.73
838,62.4,29.82,19.05,5.76,2.38,119.41
541,61.8,23.87,10.95,3.24,1.12,100.98
1046,61.5,40.25,25.5,8.44,3.92,139.61
632,57.4,22.82,12.3,4.4,1.64,98.56
1057,55.9,49.98,30.65,10.64,3.94,151.11
667,55.9,19.6,11.3,4.22,1.65,92.67
871,54.5,14.28,7.95,2.52,0.86,80.11
69,53.1,57.61,32.25,8.96,4.02,155.94
55,51.8,33.11,20.5,7.0,3.13,115.54
795,51.7,56.56,33.4,9.88,4.38,155.92
343,51.4,32.13,23.45,8.98,4.44,120.4
986,51.1,15.26,5.7,2.02,0.77,74.85
935,50.7,10.08,5.05,1.08,0.39,67.3
48,50.2,35.21,24.5,8.58,4.21,122.7
130,49.3,16.38,11.55,3.24,1.36,81.83
1014,49.0,22.61,11.05,3.26,1.25,87.17
32,47.8,16.31,9.9,2.56,1.13,77.7
29,47.7,21.0,12.15,4.26,2.0,87.11
251,47.2,24.57,15.0,5.64,2.73,95.14
956,46.4,34.79,21.6,7.72,3.45,113.96
794,46.3,17.29,7.75,2.44,1.21,74.99
678,45.0,23.45,15.4,5.62,2.2,91.67
906,44.5,35.28,24.9,9.66,4.28,118.62
60,44.2,40.95,25.9,9.68,4.88,125.61
344,43.9,21.98,14.3,4.58,2.23,86.99
595,43.7,18.97,11.4,3.52,1.81,79.4
100,43.4,25.27,15.0,5.58,2.48,91.73
199,43.3,26.67,13.6,4.32,1.27,89.16
528,42.7,22.75,13.15,5.56,2.21,86.37
420,42.3,22.75,13.8,5.06,2.31,86.22
391,42.2,30.24,18.1,6.42,3.06,100.02
415,41.9,26.53,12.5,5.52,2.51,88.96
270,41.1,19.25,11.8,4.06,1.88,78.09
898,40.7,22.19,12.35,3.34,1.3,79.88
1080,40.4,23.87,13.7,4.7,2.11,84.78
807,39.8,18.06,9.1,3.3,1.54,71.8
855,39.3,18.69,8.5,2.02,0.93,69.44
812,38.7,19.88,13.65,5.6,2.09,79.92
605,38.7,24.99,11.95,3.02,1.23,79.89
811,38.6,17.15,10.15,3.64,1.57,71.11
456,38.5,21.98,13.35,3.84,2.07,79.74
833,38.2,14.35,6.4,2.18,1.05,62.18
1024,37.9,19.6,10.45,3.22,1.27,72.44
620,37.7,21.56,14.2,6.0,3.0,82.46
922,37.7,12.25,6.0,1.4,0.52,57.87
340,37.5,26.46,18.2,6.82,3.17,92.15
160,37.4,15.89,9.85,3.44,1.77,68.35
830,37.3,15.33,8.3,3.0,1.19,65.12
480,37.3,30.8,17.15,5.46,2.01,92.72
19,37.3,21.07,11.7,4.3,1.74,76.11
444,37.0,24.64,10.5,3.12,1.47,76.73
532,36.9,22.26,17.15,6.08,3.01,85.4
437,36.8,4.2,1.75,0.36,0.13,43.24
465,36.8,3.71,0.95,0.34,0.03,41.83
631,36.5,29.82,19.2,7.26,3.56,96.34
689,36.0,12.95,8.95,2.6,1.21,61.71
113,35.9,22.75,13.65,4.92,2.27,79.49
1061,35.5,20.58,12.85,4.34,2.28,75.55
80,35.1,18.13,12.4,4.16,1.96,71.75
150,35.0,24.99,13.75,4.08,1.99,79.81
289,35.0,22.4,15.85,5.68,2.54,81.47
110,35.0,23.94,13.45,5.42,2.26,80.07
681,34.8,29.19,20.8,6.86,3.63,95.28
873,34.4,24.99,19.8,7.28,3.27,89.74
694,34.2,16.87,11.55,4.24,1.96,68.82
39,34.0,14.07,7.65,2.62,1.16,59.5
562,33.7,17.78,10.75,3.96,1.94,68.13
396,33.5,17.15,10.95,4.18,1.9,67.68
378,33.5,20.86,13.0,4.08,2.08,73.52
449,33.2,20.09,13.85,5.58,3.12,75.84
734,33.0,19.25,13.5,5.02,2.5,73.27
1022,32.7,22.26,18.2,6.36,3.13,82.65
367,32.4,17.22,10.65,4.66,2.07,67.0
227,32.0,23.1,13.3,4.8,1.75,74.95
398,31.9,10.92,6.55,1.88,0.78,52.03
76,31.9,17.99,11.25,4.16,1.58,66.88
988,31.9,15.12,9.2,3.06,1.15,60.43
793,31.3,19.25,15.15,5.18,2.14,73.02
861,31.0,15.12,10.0,3.48,1.54,61.14
525,30.5,16.59,10.7,2.76,1.25,61.8
555,30.5,18.97,12.5,4.54,2.1,68.61
1074,30.4,23.8,18.5,6.3,2.75,81.75
65,30.3,11.62,6.95,2.24,1.18,52.29
138,30.3,25.62,14.55,5.0,2.23,77.7
921,30.3,30.31,18.85,6.4,2.79,88.65
96,29.9,24.64,12.75,2.66,0.93,70.88
878,29.8,17.43,11.5,4.06,1.6,64.39
626,29.8,10.08,7.3,1.82,0.92,49.92
645,29.7,16.52,13.35,3.74,1.77,65.08
35,29.7,11.97,5.85,2.5,0.92,50.94
776,29.4,6.86,3.55,0.84,0.3,40.95
527,29.4,22.12,12.85,4.6,1.67,70.64
827,29.1,16.1,12.7,4.44,2.2,64.54
822,28.9,22.75,15.85,6.4,2.85,76.75
363,28.9,12.04,7.15,2.3,1.25,51.64
148,28.7,24.85,16.0,5.68,2.74,77.97
186,28.7,49.98,39.05,11.56,4.49,133.78
291,28.7,24.01,17.25,6.34,3.09,79.39
257,28.7,17.57,9.9,3.9,1.78,61.85
971,28.7,12.95,7.9,2.2,1.0,52.75
778,28.7,11.34,5.45,1.8,0.77,48.06
1042,28.7,16.59,9.9,3.46,1.67,60.32
862,28.5,14.84,10.5,3.06,1.34,58.24
727,28.5,49.35,36.55,11.84,4.74,130.98
118,28.3,12.6,7.55,2.6,1.29,52.34
575,28.2,18.83,15.45,6.52,3.1,72.1
182,28.0,20.79,16.9,5.56,2.81,74.06
484,27.7,20.44,11.05,3.6,1.81,64.6
1003,27.5,16.73,13.05,4.54,2.01,63.83
770,27.5,12.95,8.75,2.82,1.45,53.47
423,27.4,22.05,15.5,6.22,2.87,74.04
1,27.3,16.1,8.45,3.52,1.31,56.68
388,27.2,20.3,13.95,5.7,2.6,69.75
111,26.9,10.85,6.0,2.02,1.12,46.89
989,26.7,24.29,12.6,4.98,2.09,70.66
966,26.6,19.53,12.7,4.72,2.69,66.24
867,26.5,7.98,2.7,0.64,0.26,38.08
825,26.3,14.35,12.0,4.64,2.36,59.65
260,26.2,29.4,16.4,5.22,2.61,79.83
769,26.2,13.79,7.95,2.7,1.01,51.65
115,26.0,15.68,12.2,4.72,2.01,60.61
643,25.9,11.62,7.8,2.56,1.32,49.2
119,25.9,14.0,10.8,3.5,1.72,55.92
14,25.6,22.26,16.1,6.84,3.68,74.48
147,25.3,10.43,7.05,2.2,1.21,46.19
413,25.2,10.5,4.55,1.32,0.48,42.05
335,25.0,23.31,14.85,4.8,2.32,70.28
201,24.9,20.58,13.65,5.6,2.9,67.63
892,24.8,8.12,2.05,0.42,0.14,35.53
412,24.8,14.7,9.65,2.92,1.51,53.58
593,24.7,20.02,15.05,6.9,3.0,69.67
479,24.7,11.06,6.9,2.34,0.96,45.96
720,24.6,8.12,3.55,0.94,0.66,37.87
1056,24.1,19.88,16.35,6.72,3.22,70.27
481,24.0,16.1,9.85,4.1,1.87,55.92
306,23.8,18.27,13.75,5.3,2.39,63.51
12,23.7,12.74,7.65,1.82,1.02,46.93
893,23.6,14.49,9.3,3.14,1.42,51.95
616,23.5,15.96,11.5,4.12,1.95,57.03
369,23.5,14.42,8.65,3.7,1.85,52.12
1050,23.3,5.46,3.55,1.16,0.63,34.1
277,23.1,17.92,14.3,5.78,2.79,63.89
228,22.9,25.55,16.85,7.42,3.13,75.85
151,22.9,15.26,11.2,4.08,2.17,55.61
520,22.8,14.07,13.1,5.18,2.44,57.59
640,22.7,12.67,10.35,3.56,1.5,50.78
974,22.4,27.23,14.2,5.34,2.26,71.43
644,22.3,12.81,7.5,2.76,1.21,46.58
381,22.2,9.03,4.75,1.44,0.61,38.03
86,22.2,21.49,13.9,4.88,2.17,64.64
246,22.1,16.45,11.15,4.88,2.28,56.86
284,22.1,8.26,3.85,1.34,0.45,36.0
1009,22.0,21.98,13.35,6.7,3.12,67.15
772,21.7,8.75,6.8,2.38,0.95,40.58
1048,21.6,16.8,13.05,5.8,2.41,59.66
685,21.5,23.8,17.5,6.36,2.91,72.07
265,21.0,21.0,10.6,3.18,1.53,57.31
477,20.9,22.26,14.55,5.32,2.3,65.33
229,20.8,14.14,10.5,3.4,1.68,50.52
73,20.6,22.96,20.95,8.04,3.9,76.45
571,20.5,16.24,13.45,4.86,2.75,57.8
377,20.2,17.43,14.1,5.54,2.61,59.88
324,20.1,4.27,2.25,0.8,0.41,27.83
733,20.0,15.4,9.9,4.02,2.36,51.68
534,20.0,14.84,11.55,3.54,2.15,52.08
329,19.9,14.0,10.55,4.5,2.21,51.16
178,19.8,12.11,9.1,3.74,1.94,46.69
1044,19.8,10.71,7.45,2.86,1.29,42.11
1075,19.7,13.3,10.75,3.24,1.55,48.54
323,19.7,11.69,8.9,3.4,1.57,45.26
621,19.6,17.57,12.2,5.3,1.83,56.5
475,19.4,10.71,6.65,2.92,1.16,40.84
453,19.4,14.84,13.15,3.92,2.41,53.72
964,19.4,13.86,9.95,4.4,2.16,49.77
549,19.3,15.19,7.3,2.12,0.86,44.77
608,19.3,7.98,5.3,1.68,0.57,34.83
321,19.1,8.75,5.9,1.6,0.78,36.13
